CustomerID,Recency,Frequency,Monetary,R,F,M,RFMGroup,RFMScore,RFM_Loyalty_Level,Cluster,Color
15574.0,177,4,702.25,4,2,2,422,8,Gold,2,blue
15576.0,37,1,940.6700000000001,2,4,2,242,8,Gold,2,blue
15577.0,151,3,258.88,4,2,4,424,10,Silver,0,red
15578.0,162,1,127.1,4,4,4,444,12,Bronze,0,red
15579.0,68,2,348.6,3,3,3,333,9,Silver,0,red
15581.0,120,13,3679.9700000000003,3,1,1,311,5,Platinum,1,green
15582.0,24,3,682.9100000000001,2,2,2,222,6,Gold,2,blue
15584.0,23,4,725.11,2,2,2,222,6,Gold,2,blue
15585.0,176,1,455.3,4,4,3,443,11,Bronze,0,red
15587.0,50,4,913.6800000000001,2,2,2,222,6,Gold,2,blue
15589.0,255,3,478.53000000000003,4,2,3,423,9,Silver,0,red
15592.0,46,1,388.58,2,4,3,243,9,Silver,0,red
15593.0,70,1,199.8,3,4,4,344,11,Bronze,0,red
15594.0,15,5,1771.78,1,2,1,121,4,Platinum,2,blue
15596.0,100,5,1406.59,3,2,2,322,7,Gold,2,blue
15597.0,35,1,324.57,2,4,3,243,9,Silver,0,red
15598.0,53,1,240.68,3,4,4,344,11,Bronze,0,red
15599.0,26,2,761.74,2,3,2,232,7,Gold,2,blue
15601.0,11,14,6776.56,1,1,1,111,3,Platinum,1,green
15602.0,8,9,1297.8700000000001,1,1,2,112,4,Platinum,1,green
15603.0,78,1,48.480000000000004,3,4,4,344,11,Bronze,0,red
15604.0,52,1,216.39,3,4,4,344,11,Bronze,0,red
15605.0,36,5,1198.23,2,2,2,222,6,Gold,2,blue
15606.0,61,9,2920.16,3,1,1,311,5,Platinum,2,blue
15607.0,336,1,104.76,4,4,4,444,12,Bronze,0,red
15608.0,28,4,1093.68,2,2,2,222,6,Gold,2,blue
15609.0,184,1,298.48,4,4,4,444,12,Bronze,0,red
15610.0,51,1,112.46000000000001,3,4,4,344,11,Bronze,0,red
15611.0,9,13,1591.45,1,1,1,111,3,Platinum,1,green
15612.0,36,2,195.15,2,3,4,234,9,Silver,0,red
15615.0,10,23,10399.74,1,1,1,111,3,Platinum,1,green
15618.0,32,4,776.851,2,2,2,222,6,Gold,2,blue
15619.0,10,1,336.40000000000003,1,4,3,143,8,Gold,0,red
15620.0,56,3,1553.18,3,2,2,322,7,Gold,2,blue
15621.0,4,4,1293.03,1,2,2,122,5,Platinum,1,green
15622.0,43,9,3709.56,2,1,1,211,4,Platinum,1,green
15623.0,141,1,301.03,3,4,3,343,10,Silver,0,red
15624.0,116,4,588.13,3,2,3,323,8,Gold,2,blue
15625.0,103,4,1534.26,3,2,2,322,7,Gold,2,blue
15626.0,74,2,675.8,3,3,2,332,8,Gold,2,blue
15628.0,4,9,2870.2400000000002,1,1,1,111,3,Platinum,1,green
15630.0,45,2,1186.35,2,3,2,232,7,Gold,2,blue
15632.0,15,8,3285.31,1,1,1,111,3,Platinum,1,green
15634.0,17,1,243.55,1,4,4,144,9,Silver,0,red
15636.0,89,2,724.76,3,3,2,332,8,Gold,2,blue
15637.0,52,1,223.36,3,4,4,344,11,Bronze,0,red
15639.0,134,1,425.32,3,4,3,343,10,Silver,0,red
15640.0,4,15,12515.66,1,1,1,111,3,Platinum,1,green
15641.0,105,4,1887.2,3,2,1,321,6,Gold,2,blue
15643.0,191,3,664.0,4,2,2,422,8,Gold,2,blue
15644.0,166,4,813.0,4,2,2,422,8,Gold,2,blue
15645.0,18,1,612.01,2,4,3,243,9,Silver,2,blue
15646.0,157,3,447.64000000000004,4,2,3,423,9,Silver,0,red
15648.0,204,2,657.35,4,3,2,432,9,Silver,0,red
15649.0,336,2,816.0,4,3,2,432,9,Silver,0,red
15651.0,36,3,646.3,2,2,3,223,7,Gold,2,blue
15652.0,91,1,337.74,3,4,3,343,10,Silver,0,red
15653.0,92,2,877.4399999999999,3,3,2,332,8,Gold,2,blue
15654.0,9,2,922.53,1,3,2,132,6,Gold,2,blue
15655.0,243,1,560.67,4,4,3,443,11,Bronze,0,red
15656.0,45,4,748.5,2,2,2,222,6,Gold,2,blue
15657.0,22,1,30.0,2,4,4,244,10,Silver,0,red
15658.0,190,5,1024.1000000000001,4,2,2,422,8,Gold,2,blue
15659.0,43,1,306.45,2,4,3,243,9,Silver,0,red
15660.0,25,9,1600.86,2,1,1,211,4,Platinum,1,green
15661.0,317,2,309.8,4,3,3,433,10,Silver,0,red
15663.0,106,1,138.14,3,4,4,344,11,Bronze,0,red
15664.0,50,1,386.43,2,4,3,243,9,Silver,0,red
15665.0,168,2,2242.01,4,3,1,431,8,Gold,2,blue
15667.0,39,1,301.32,2,4,3,243,9,Silver,0,red
15668.0,217,1,76.32000000000001,4,4,4,444,12,Bronze,0,red
15669.0,40,4,684.34,2,2,2,222,6,Gold,2,blue
15670.0,296,1,173.05,4,4,4,444,12,Bronze,0,red
15671.0,18,7,2657.13,2,1,1,211,4,Platinum,1,green
15673.0,88,4,2881.02,3,2,1,321,6,Gold,2,blue
15674.0,73,5,2446.6,3,2,1,321,6,Gold,2,blue
15675.0,81,3,323.69,3,2,3,323,8,Gold,2,blue
15676.0,18,3,3435.76,2,2,1,221,5,Platinum,2,blue
15677.0,49,1,657.23,2,4,2,242,8,Gold,0,red
15678.0,52,1,352.7,3,4,3,343,10,Silver,0,red
15679.0,24,4,781.28,2,2,2,222,6,Gold,2,blue
15680.0,9,3,1333.68,1,2,2,122,5,Platinum,2,blue
15681.0,25,5,1426.16,2,2,2,222,6,Gold,2,blue
15683.0,117,1,193.75,3,4,4,344,11,Bronze,0,red
15687.0,8,9,2993.1,1,1,1,111,3,Platinum,1,green
15689.0,119,2,254.1,3,3,4,334,10,Silver,0,red
15690.0,4,2,239.76,1,3,4,134,8,Gold,2,blue
15691.0,252,1,136.8,4,4,4,444,12,Bronze,0,red
15692.0,28,1,191.04,2,4,4,244,10,Silver,0,red
15694.0,1,14,6479.4,1,1,1,111,3,Platinum,1,green
15695.0,266,2,409.98,4,3,3,433,10,Silver,0,red
15696.0,33,8,2736.46,2,1,1,211,4,Platinum,1,green
15699.0,17,1,309.65,1,4,3,143,8,Gold,0,red
15700.0,172,2,696.68,4,3,2,432,9,Silver,0,red
15701.0,2,4,1542.14,1,2,2,122,5,Platinum,1,green
15703.0,264,1,211.5,4,4,4,444,12,Bronze,0,red
15704.0,140,4,2293.62,3,2,1,321,6,Gold,2,blue
15705.0,201,1,143.1,4,4,4,444,12,Bronze,0,red
15706.0,63,4,1060.56,3,2,2,322,7,Gold,2,blue
15707.0,35,4,945.58,2,2,2,222,6,Gold,2,blue
15708.0,40,7,3364.2400000000002,2,1,1,211,4,Platinum,1,green
15709.0,283,1,133.25,4,4,4,444,12,Bronze,0,red
15712.0,9,5,1072.3600000000001,1,2,2,122,5,Platinum,2,blue
15713.0,143,2,356.7,4,3,3,433,10,Silver,0,red
15714.0,11,2,330.88,1,3,3,133,7,Gold,2,blue
15716.0,145,4,1118.81,4,2,2,422,8,Gold,2,blue
15717.0,234,1,150.3,4,4,4,444,12,Bronze,0,red
15719.0,32,13,5045.61,2,1,1,211,4,Platinum,1,green
15720.0,24,1,598.73,2,4,3,243,9,Silver,0,red
15721.0,11,1,507.08,1,4,3,143,8,Gold,2,blue
15722.0,35,5,2222.56,2,2,1,221,5,Platinum,2,blue
15723.0,364,1,203.1,4,4,4,444,12,Bronze,0,red
15724.0,201,2,218.25,4,3,4,434,11,Bronze,0,red
15725.0,15,1,415.25,1,4,3,143,8,Gold,0,red
15727.0,16,7,5178.96,1,1,1,111,3,Platinum,1,green
15729.0,212,1,85.0,4,4,4,444,12,Bronze,0,red
15730.0,65,3,1120.88,3,2,2,322,7,Gold,2,blue
15732.0,212,2,294.12,4,3,4,434,11,Bronze,0,red
15733.0,282,1,162.3,4,4,4,444,12,Bronze,0,red
15734.0,114,2,1339.45,3,3,2,332,8,Gold,2,blue
15737.0,14,8,1205.1200000000001,1,1,2,112,4,Platinum,1,green
15738.0,18,16,4812.42,2,1,1,211,4,Platinum,1,green
15739.0,66,1,449.12,3,4,3,343,10,Silver,0,red
15740.0,49,1,154.88,2,4,4,244,10,Silver,0,red
15743.0,16,4,784.46,1,2,2,122,5,Platinum,2,blue
15744.0,77,1,34.8,3,4,4,344,11,Bronze,0,red
15745.0,19,4,1094.59,2,2,2,222,6,Gold,2,blue
15746.0,134,1,196.88,3,4,4,344,11,Bronze,0,red
15747.0,12,3,974.04,1,2,2,122,5,Platinum,2,blue
15748.0,40,1,149.31,2,4,4,244,10,Silver,0,red
15749.0,235,3,44534.3,4,2,1,421,7,Gold,2,blue
15750.0,2,8,2465.48,1,1,1,111,3,Platinum,1,green
15752.0,39,7,2637.38,2,1,1,211,4,Platinum,2,blue
15753.0,304,1,79.2,4,4,4,444,12,Bronze,0,red
15754.0,51,3,458.57,3,2,3,323,8,Gold,2,blue
15755.0,10,6,2364.25,1,1,1,111,3,Platinum,1,green
15756.0,61,4,532.96,3,2,3,323,8,Gold,2,blue
15757.0,65,2,714.42,3,3,2,332,8,Gold,2,blue
15758.0,24,1,205.25,2,4,4,244,10,Silver,0,red
15759.0,218,3,253.04,4,2,4,424,10,Silver,0,red
15762.0,65,2,583.75,3,3,3,333,9,Silver,2,blue
15763.0,31,2,1086.92,2,3,2,232,7,Gold,2,blue
15764.0,88,6,3279.97,3,1,1,311,5,Platinum,2,blue
15766.0,64,1,315.06,3,4,3,343,10,Silver,0,red
15768.0,115,3,621.8299999999999,3,2,3,323,8,Gold,2,blue
15769.0,7,26,56252.72,1,1,1,111,3,Platinum,1,green
15773.0,5,1,635.6800000000001,1,4,3,143,8,Gold,2,blue
15774.0,68,1,270.8,3,4,4,344,11,Bronze,0,red
15775.0,245,1,104.9,4,4,4,444,12,Bronze,0,red
15776.0,133,1,241.62,3,4,4,344,11,Bronze,0,red
15777.0,241,4,1047.11,4,2,2,422,8,Gold,2,blue
15780.0,183,3,475.28000000000003,4,2,3,423,9,Silver,0,red
15781.0,25,3,345.46,2,2,3,223,7,Gold,2,blue
15782.0,9,3,2614.7400000000002,1,2,1,121,4,Platinum,2,blue
15783.0,10,1,246.3,1,4,4,144,9,Silver,0,red
15785.0,32,5,2328.9700000000003,2,2,1,221,5,Platinum,2,blue
15786.0,46,3,4932.2,2,2,1,221,5,Platinum,2,blue
15787.0,26,3,948.05,2,2,2,222,6,Gold,2,blue
15789.0,358,1,351.3,4,4,3,443,11,Bronze,0,red
15790.0,10,1,220.85,1,4,4,144,9,Silver,0,red
15791.0,43,2,1612.69,2,3,1,231,6,Gold,2,blue
15793.0,14,3,965.61,1,2,2,122,5,Platinum,2,blue
15795.0,149,1,610.01,4,4,3,443,11,Bronze,0,red
15796.0,1,8,2711.56,1,1,1,111,3,Platinum,1,green
15797.0,113,4,2207.4,3,2,1,321,6,Gold,2,blue
15799.0,75,3,884.14,3,2,2,322,7,Gold,2,blue
15800.0,107,2,699.08,3,3,2,332,8,Gold,2,blue
15801.0,46,3,1063.95,2,2,2,222,6,Gold,2,blue
15802.0,142,1,451.42,3,4,3,343,10,Silver,0,red
15803.0,51,1,415.82000000000005,3,4,3,343,10,Silver,0,red
15804.0,1,13,4206.39,1,1,1,111,3,Platinum,1,green
15805.0,23,17,5528.4800000000005,2,1,1,211,4,Platinum,1,green
15806.0,46,3,784.58,2,2,2,222,6,Gold,2,blue
15807.0,50,3,903.9,2,2,2,222,6,Gold,2,blue
15808.0,306,4,3734.9700000000003,4,2,1,421,7,Gold,2,blue
15809.0,36,5,515.77,2,2,3,223,7,Gold,2,blue
15810.0,78,4,1391.98,3,2,2,322,7,Gold,2,blue
15811.0,22,6,2218.62,2,1,1,211,4,Platinum,2,blue
15812.0,107,5,1801.14,3,2,1,321,6,Gold,2,blue
15813.0,207,2,1303.9099999999999,4,3,2,432,9,Silver,2,blue
15814.0,16,4,1945.33,1,2,1,121,4,Platinum,2,blue
15815.0,63,5,2100.6,3,2,1,321,6,Gold,2,blue
15819.0,49,4,1905.45,2,2,1,221,5,Platinum,2,blue
15820.0,319,1,206.98,4,4,4,444,12,Bronze,0,red
15821.0,44,2,570.96,2,3,3,233,8,Gold,2,blue
15822.0,3,2,885.47,1,3,2,132,6,Gold,2,blue
15823.0,372,1,15.0,4,4,4,444,12,Bronze,0,red
15825.0,172,1,532.94,4,4,3,443,11,Bronze,0,red
15826.0,56,3,1654.31,3,2,1,321,6,Gold,2,blue
15827.0,73,14,1836.0900000000001,3,1,1,311,5,Platinum,2,blue
15829.0,99,2,636.14,3,3,3,333,9,Silver,0,red
15830.0,37,1,576.0,2,4,3,243,9,Silver,0,red
15831.0,58,3,801.76,3,2,2,322,7,Gold,2,blue
15832.0,254,1,836.79,4,4,2,442,10,Silver,0,red
15834.0,70,4,2233.75,3,2,1,321,6,Gold,2,blue
15835.0,44,4,954.09,2,2,2,222,6,Gold,2,blue
15836.0,50,1,137.37,2,4,4,244,10,Silver,0,red
15837.0,64,1,391.98,3,4,3,343,10,Silver,0,red
15838.0,11,19,33643.08,1,1,1,111,3,Platinum,1,green
15839.0,33,3,1048.49,2,2,2,222,6,Gold,2,blue
15840.0,58,2,355.56,3,3,3,333,9,Silver,0,red
15841.0,72,4,1224.06,3,2,2,322,7,Gold,2,blue
15843.0,303,1,118.95000000000002,4,4,4,444,12,Bronze,0,red
15844.0,46,1,130.73999999999998,2,4,4,244,10,Silver,0,red
15845.0,17,8,3711.77,1,1,1,111,3,Platinum,1,green
15847.0,38,2,389.27,2,3,3,233,8,Gold,2,blue
15850.0,19,2,238.85,2,3,4,234,9,Silver,2,blue
15852.0,186,2,160.71,4,3,4,434,11,Bronze,0,red
15853.0,51,1,110.8,3,4,4,344,11,Bronze,0,red
15854.0,4,12,2974.65,1,1,1,111,3,Platinum,1,green
15855.0,136,5,712.24,3,2,2,322,7,Gold,2,blue
15856.0,4,27,16387.57,1,1,1,111,3,Platinum,1,green
15857.0,18,1,297.0,2,4,4,244,10,Silver,0,red
15858.0,15,5,1438.85,1,2,2,122,5,Platinum,2,blue
15860.0,40,8,977.21,2,1,2,212,5,Platinum,2,blue
15861.0,12,8,3165.36,1,1,1,111,3,Platinum,1,green
15862.0,8,4,832.88,1,2,2,122,5,Platinum,2,blue
15863.0,25,2,68.84,2,3,4,234,9,Silver,0,red
15864.0,22,6,1936.3200000000002,2,1,1,211,4,Platinum,2,blue
15865.0,40,3,895.13,2,2,2,222,6,Gold,2,blue
15866.0,101,1,230.53,3,4,4,344,11,Bronze,0,red
15867.0,5,15,3812.64,1,1,1,111,3,Platinum,1,green
15869.0,277,2,149.64,4,3,4,434,11,Bronze,0,red
15870.0,32,1,354.09000000000003,2,4,3,243,9,Silver,0,red
15872.0,14,2,360.93,1,3,3,133,7,Gold,2,blue
15874.0,63,7,4405.88,3,1,1,311,5,Platinum,2,blue
15877.0,1,2,493.28,1,3,3,133,7,Gold,2,blue
15880.0,369,1,343.28000000000003,4,4,3,443,11,Bronze,0,red
15881.0,312,5,501.39000000000004,4,2,3,423,9,Silver,2,blue
15882.0,198,4,516.36,4,2,3,423,9,Silver,2,blue
15883.0,2,2,396.48,1,3,3,133,7,Gold,2,blue
15885.0,92,3,379.35,3,2,3,323,8,Gold,2,blue
15886.0,60,1,181.09,3,4,4,344,11,Bronze,0,red
15888.0,80,1,168.31,3,4,4,344,11,Bronze,0,red
15889.0,156,2,446.87,4,3,3,433,10,Silver,0,red
15891.0,226,1,524.52,4,4,3,443,11,Bronze,0,red
15894.0,253,2,263.55,4,3,4,434,11,Bronze,0,red
15895.0,149,1,179.17,4,4,4,444,12,Bronze,0,red
15897.0,194,2,222.05,4,3,4,434,11,Bronze,0,red
15898.0,1,5,1388.88,1,2,2,122,5,Platinum,1,green
15899.0,368,1,56.25,4,4,4,444,12,Bronze,0,red
15900.0,23,1,351.11,2,4,3,243,9,Silver,0,red
15901.0,16,3,363.88,1,2,3,123,6,Gold,2,blue
15903.0,9,7,5126.76,1,1,1,111,3,Platinum,1,green
15904.0,8,1,164.68,1,4,4,144,9,Silver,0,red
15906.0,19,7,1567.69,2,1,2,212,5,Platinum,2,blue
15907.0,3,3,967.45,1,2,2,122,5,Platinum,2,blue
15909.0,173,1,191.94,4,4,4,444,12,Bronze,0,red
15910.0,1,8,1232.18,1,1,2,112,4,Platinum,1,green
15912.0,178,2,264.62,4,3,4,434,11,Bronze,0,red
15916.0,16,8,1528.09,1,1,2,112,4,Platinum,1,green
15917.0,247,1,123.1,4,4,4,444,12,Bronze,0,red
15918.0,190,2,334.23,4,3,3,433,10,Silver,0,red
15919.0,19,2,639.89,2,3,3,233,8,Gold,2,blue
15920.0,154,4,167.5,4,2,4,424,10,Silver,0,red
15921.0,172,1,336.03000000000003,4,4,3,443,11,Bronze,0,red
15922.0,373,1,369.5,4,4,3,443,11,Bronze,0,red
15923.0,372,1,127.08,4,4,4,444,12,Bronze,0,red
15925.0,194,1,207.15,4,4,4,444,12,Bronze,0,red
15930.0,67,1,426.63,3,4,3,343,10,Silver,0,red
15932.0,4,8,2495.87,1,1,1,111,3,Platinum,1,green
15933.0,21,3,1107.46,2,2,2,222,6,Gold,2,blue
15935.0,239,2,416.86,4,3,3,433,10,Silver,0,red
15937.0,64,1,145.35,3,4,4,344,11,Bronze,0,red
15938.0,112,5,404.58,3,2,3,323,8,Gold,2,blue
15939.0,89,15,6115.01,3,1,1,311,5,Platinum,1,green
15940.0,311,1,35.8,4,4,4,444,12,Bronze,0,red
15942.0,133,1,337.44,3,4,3,343,10,Silver,0,red
15944.0,276,1,325.1,4,4,3,443,11,Bronze,0,red
15945.0,365,1,181.0,4,4,4,444,12,Bronze,0,red
15947.0,82,1,1708.24,3,4,1,341,8,Gold,2,blue
15948.0,8,2,955.24,1,3,2,132,6,Gold,2,blue
15949.0,16,2,364.72,1,3,3,133,7,Gold,2,blue
15950.0,31,4,1765.51,2,2,1,221,5,Platinum,2,blue
15951.0,8,2,708.22,1,3,2,132,6,Gold,2,blue
15952.0,33,4,806.57,2,2,2,222,6,Gold,2,blue
15953.0,15,8,1659.3799999999999,1,1,1,111,3,Platinum,1,green
15955.0,24,14,4416.26,2,1,1,211,4,Platinum,1,green
15957.0,31,1,428.89,2,4,3,243,9,Silver,0,red
15958.0,74,1,104.35,3,4,4,344,11,Bronze,0,red
15963.0,19,2,470.76,2,3,3,233,8,Gold,2,blue
15965.0,17,4,845.64,1,2,2,122,5,Platinum,2,blue
15967.0,23,2,418.83,2,3,3,233,8,Gold,2,blue
15969.0,2,3,666.1,1,2,2,122,5,Platinum,2,blue
15970.0,303,1,314.1,4,4,3,443,11,Bronze,0,red
15971.0,17,12,4199.85,1,1,1,111,3,Platinum,1,green
15973.0,366,1,307.82000000000005,4,4,3,443,11,Bronze,0,red
15974.0,39,7,3442.15,2,1,1,211,4,Platinum,1,green
15975.0,84,1,371.01,3,4,3,343,10,Silver,0,red
15976.0,165,2,430.94,4,3,3,433,10,Silver,0,red
15977.0,17,2,1054.73,1,3,2,132,6,Gold,2,blue
15978.0,77,1,1098.78,3,4,2,342,9,Silver,0,red
15980.0,88,3,2398.86,3,2,1,321,6,Gold,2,blue
15981.0,24,8,3408.48,2,1,1,211,4,Platinum,1,green
15983.0,22,4,1475.02,2,2,2,222,6,Gold,2,blue
15984.0,2,10,2837.67,1,1,1,111,3,Platinum,1,green
15985.0,123,2,1142.42,3,3,2,332,8,Gold,2,blue
15986.0,30,1,168.12,2,4,4,244,10,Silver,0,red
15987.0,12,7,1451.28,1,1,2,112,4,Platinum,1,green
15988.0,19,1,158.03,2,4,4,244,10,Silver,0,red
15990.0,44,2,792.11,2,3,2,232,7,Gold,2,blue
15992.0,3,1,41.989999999999995,1,4,4,144,9,Silver,0,red
15993.0,8,7,2797.57,1,1,1,111,3,Platinum,1,green
15994.0,54,1,427.07,3,4,3,343,10,Silver,0,red
15996.0,88,6,1060.68,3,1,2,312,6,Gold,2,blue
15998.0,36,5,3089.97,2,2,1,221,5,Platinum,2,blue
16000.0,2,3,12393.7,1,2,1,121,4,Platinum,1,green
16003.0,29,5,2735.37,2,2,1,221,5,Platinum,2,blue
16005.0,12,4,615.39,1,2,3,123,6,Gold,2,blue
16006.0,211,1,101.4,4,4,4,444,12,Bronze,0,red
16007.0,47,4,1701.94,2,2,1,221,5,Platinum,2,blue
16008.0,23,3,478.78,2,2,3,223,7,Gold,2,blue
16009.0,22,4,992.71,2,2,2,222,6,Gold,2,blue
16010.0,245,3,407.5,4,2,3,423,9,Silver,0,red
16011.0,8,16,3362.71,1,1,1,111,3,Platinum,1,green
16012.0,35,3,1415.29,2,2,2,222,6,Gold,2,blue
16013.0,3,47,37130.6,1,1,1,111,3,Platinum,1,green
16014.0,37,3,662.38,2,2,2,222,6,Gold,2,blue
16015.0,3,3,705.39,1,2,2,122,5,Platinum,2,blue
16016.0,3,8,1508.76,1,1,2,112,4,Platinum,1,green
16017.0,47,1,211.88,2,4,4,244,10,Silver,0,red
16018.0,39,2,408.90000000000003,2,3,3,233,8,Gold,2,blue
16019.0,46,9,3786.2400000000002,2,1,1,211,4,Platinum,1,green
16020.0,16,3,851.01,1,2,2,122,5,Platinum,2,blue
16022.0,260,1,628.28,4,4,3,443,11,Bronze,0,red
16023.0,46,3,719.81,2,2,2,222,6,Gold,2,blue
16024.0,12,1,251.24,1,4,4,144,9,Silver,0,red
16025.0,29,1,439.65999999999997,2,4,3,243,9,Silver,0,red
16026.0,43,1,236.09,2,4,4,244,10,Silver,0,red
16027.0,91,6,934.62,3,1,2,312,6,Gold,2,blue
16029.0,38,63,81024.84,2,1,1,211,4,Platinum,1,green
16030.0,309,1,331.24,4,4,3,443,11,Bronze,0,red
16031.0,92,2,548.94,3,3,3,333,9,Silver,0,red
16033.0,5,20,8816.4,1,1,1,111,3,Platinum,1,green
16034.0,196,3,437.7,4,2,3,423,9,Silver,0,red
16036.0,87,2,758.92,3,3,2,332,8,Gold,2,blue
16037.0,269,3,855.02,4,2,2,422,8,Gold,2,blue
16038.0,7,3,471.78000000000003,1,2,3,123,6,Gold,2,blue
16040.0,65,3,1313.55,3,2,2,322,7,Gold,2,blue
16041.0,30,3,3166.4,2,2,1,221,5,Platinum,2,blue
16042.0,22,5,1197.27,2,2,2,222,6,Gold,2,blue
16043.0,37,4,773.99,2,2,2,222,6,Gold,2,blue
16045.0,119,4,1340.7,3,2,2,322,7,Gold,2,blue
16048.0,373,2,256.44,4,3,4,434,11,Bronze,0,red
16049.0,40,3,1111.79,2,2,2,222,6,Gold,2,blue
16050.0,173,1,137.9,4,4,4,444,12,Bronze,0,red
16052.0,54,1,362.06,3,4,3,343,10,Silver,0,red
16053.0,32,2,1511.95,2,3,2,232,7,Gold,2,blue
16054.0,145,1,783.9,4,4,2,442,10,Silver,0,red
16055.0,220,1,134.8,4,4,4,444,12,Bronze,0,red
16056.0,45,1,664.85,2,4,2,242,8,Gold,0,red
16057.0,16,7,2263.12,1,1,1,111,3,Platinum,1,green
16059.0,65,6,1459.8600000000001,3,1,2,312,6,Gold,2,blue
16062.0,9,4,1153.62,1,2,2,122,5,Platinum,2,blue
16063.0,260,1,335.32,4,4,3,443,11,Bronze,0,red
16065.0,365,1,372.09,4,4,3,443,11,Bronze,0,red
16066.0,16,5,1521.87,1,2,2,122,5,Platinum,2,blue
16070.0,22,2,852.15,2,3,2,232,7,Gold,2,blue
16071.0,44,1,326.24,2,4,3,243,9,Silver,0,red
16072.0,288,1,584.3199999999999,4,4,3,443,11,Bronze,0,red
16073.0,297,1,122.39999999999999,4,4,4,444,12,Bronze,0,red
16076.0,3,10,2234.73,1,1,1,111,3,Platinum,1,green
16078.0,283,1,79.2,4,4,4,444,12,Bronze,0,red
16079.0,16,3,1352.0,1,2,2,122,5,Platinum,2,blue
16080.0,81,2,217.16,3,3,4,334,10,Silver,0,red
16081.0,56,5,2806.9,3,2,1,321,6,Gold,2,blue
16083.0,100,2,1317.62,3,3,2,332,8,Gold,2,blue
16084.0,299,1,436.18,4,4,3,443,11,Bronze,0,red
16085.0,23,5,981.51,2,2,2,222,6,Gold,2,blue
16086.0,59,5,1121.39,3,2,2,322,7,Gold,2,blue
16091.0,154,2,315.06,4,3,3,433,10,Silver,0,red
16092.0,114,3,817.86,3,2,2,322,7,Gold,2,blue
16093.0,106,1,17.0,3,4,4,344,11,Bronze,0,red
16094.0,11,4,1078.23,1,2,2,122,5,Platinum,2,blue
16096.0,264,1,320.62,4,4,3,443,11,Bronze,0,red
16097.0,240,1,185.04999999999998,4,4,4,444,12,Bronze,0,red
16098.0,87,7,2005.63,3,1,1,311,5,Platinum,2,blue
16099.0,50,3,731.9,2,2,2,222,6,Gold,2,blue
16101.0,70,1,1290.7,3,4,2,342,9,Silver,0,red
16102.0,42,3,1842.14,2,2,1,221,5,Platinum,2,blue
16103.0,7,6,1429.64,1,1,2,112,4,Platinum,1,green
16104.0,61,1,302.36,3,4,3,343,10,Silver,0,red
16105.0,248,1,336.96,4,4,3,443,11,Bronze,0,red
16106.0,65,1,108.38,3,4,4,344,11,Bronze,0,red
16107.0,17,7,3204.1600000000003,1,1,1,111,3,Platinum,1,green
16108.0,84,1,842.5,3,4,2,342,9,Silver,0,red
16109.0,218,2,611.88,4,3,3,433,10,Silver,0,red
16110.0,45,3,1337.48,2,2,2,222,6,Gold,2,blue
16112.0,143,4,195.73999999999998,4,2,4,424,10,Silver,0,red
16113.0,183,1,161.38,4,4,4,444,12,Bronze,0,red
16114.0,170,1,135.75000000000003,4,4,4,444,12,Bronze,0,red
16115.0,9,8,1667.97,1,1,1,111,3,Platinum,1,green
16116.0,211,1,612.78,4,4,3,443,11,Bronze,0,red
16117.0,189,1,232.21,4,4,4,444,12,Bronze,0,red
16119.0,8,2,423.36,1,3,3,133,7,Gold,2,blue
16120.0,59,4,1309.14,3,2,2,322,7,Gold,2,blue
16121.0,57,2,867.11,3,3,2,332,8,Gold,2,blue
16122.0,73,4,684.4200000000001,3,2,2,322,7,Gold,2,blue
16123.0,51,1,307.78,3,4,3,343,10,Silver,0,red
16124.0,317,1,249.0,4,4,4,444,12,Bronze,0,red
16125.0,367,1,289.35,4,4,4,444,12,Bronze,0,red
16126.0,29,4,6287.77,2,2,1,221,5,Platinum,1,green
16127.0,39,1,656.25,2,4,2,242,8,Gold,0,red
16128.0,17,5,1880.22,1,2,1,121,4,Platinum,2,blue
16131.0,51,6,3506.54,3,1,1,311,5,Platinum,2,blue
16133.0,3,33,14589.04,1,1,1,111,3,Platinum,1,green
16134.0,21,2,618.09,2,3,3,233,8,Gold,2,blue
16135.0,262,1,517.55,4,4,3,443,11,Bronze,0,red
16136.0,59,3,709.38,3,2,2,322,7,Gold,2,blue
16139.0,18,3,635.41,2,2,3,223,7,Gold,2,blue
16140.0,65,2,725.18,3,3,2,332,8,Gold,2,blue
16141.0,88,1,620.4,3,4,3,343,10,Silver,0,red
16142.0,249,1,535.34,4,4,3,443,11,Bronze,0,red
16143.0,3,6,2424.94,1,1,1,111,3,Platinum,1,green
16144.0,246,1,175.2,4,4,4,444,12,Bronze,0,red
16145.0,8,11,3799.4900000000002,1,1,1,111,3,Platinum,1,green
16146.0,157,3,734.13,4,2,2,422,8,Gold,2,blue
16147.0,133,1,375.0,3,4,3,343,10,Silver,0,red
16148.0,296,1,76.32000000000001,4,4,4,444,12,Bronze,0,red
16149.0,4,2,280.52,1,3,4,134,8,Gold,2,blue
16150.0,42,5,2053.02,2,2,1,221,5,Platinum,2,blue
16152.0,268,1,1829.04,4,4,1,441,9,Silver,0,red
16153.0,49,5,1824.23,2,2,1,221,5,Platinum,2,blue
16156.0,8,9,3122.04,1,1,1,111,3,Platinum,1,green
16157.0,15,3,656.69,1,2,2,122,5,Platinum,2,blue
